0.004671134428002;0.005696330957981
-0.005339997347044;0.000820388656142
-0.041958765677398;0.044053790673881
-0.142794094054177;0.168541204818617
0.211406257659738;-0.238597086289090
0.066301356062789;-0.024433381861089
-0.026401662574273;0.025416932729992
0.034201912209155;-0.028336081123505
-0.002246834076980;0.002900247422484
0.008759287584510;-0.008351758685240
-0.004107927595409;0.003959373060766
-0.008896683447029;0.008509221597675
-0.000197300713276;0.000290578270300
-0.000225169089571;0.000203636518550
-0.002760845979112;0.002756800181495
0.000921243785879;-0.000924245053192
0.000038933996119;-0.000035271840294
0.000348723769386;-0.000344530681611
0.000236830784848;-0.000236521442143
-0.001783027176721;-0.000636845722890
